Freq.	V(out)
8.91250938133702e+001	(-1.01513435490121e+000dB,5.26267914724702e+000°)
8.93305483733251e+001	(-1.01996000944932e+000dB,5.25313654699172e+000°)
8.95364765549550e+001	(-1.02477204793024e+000dB,5.24401265243082e+000°)
8.97428794500704e+001	(-1.02956987677313e+000dB,5.23530615121114e+000°)
8.99497581529991e+001	(-1.03435290452447e+000dB,5.22701568981357e+000°)
9.01571137605912e+001	(-1.03912054180441e+000dB,5.21913987866082e+000°)
9.03649473722257e+001	(-1.04387220142585e+000dB,5.21167728934403e+000°)
9.05732600898155e+001	(-1.04860729863166e+000dB,5.20462644883649e+000°)
9.07820530178141e+001	(-1.05332525075784e+000dB,5.19798585429803e+000°)
9.09913272632206e+001	(-1.05802547770573e+000dB,5.19175395759510e+000°)
9.12010839355864e+001	(-1.06270740175802e+000dB,5.18592917467069e+000°)
9.14113241470204e+001	(-1.06737044773754e+000dB,5.18050988281329e+000°)
9.16220490121954e+001	(-1.07201404298391e+000dB,5.17549442275319e+000°)
9.18332596483535e+001	(-1.07663761755668e+000dB,5.17088109411102e+000°)
9.20449571753125e+001	(-1.08124060415393e+000dB,5.16666816488367e+000°)
9.22571427154717e+001	(-1.08582243820938e+000dB,5.16285386066548e+000°)
9.24698173938176e+001	(-1.09038255803828e+000dB,5.15943636748219e+000°)
9.26829823379302e+001	(-1.09492040477023e+000dB,5.15641384132266e+000°)
9.28966386779889e+001	(-1.09943542246016e+000dB,5.15378439737378e+000°)
9.31107875467783e+001	(-1.10392705824822e+000dB,5.15154611722740e+000°)
9.33254300796944e+001	(-1.10839476219014e+000dB,5.14969703856071e+000°)
9.35405674147504e+001	(-1.11283798761012e+000dB,5.14823517115451e+000°)
9.37562006925833e+001	(-1.11725619078089e+000dB,5.14715848650157e+000°)
9.39723310564590e+001	(-1.12164883146223e+000dB,5.14646491472932e+000°)
9.41889596522793e+001	(-1.12601537246596e+000dB,5.14615235957998e+000°)
9.44060876285875e+001	(-1.13035528008354e+000dB,5.14621868287642e+000°)
9.46237161365745e+001	(-1.13466802391742e+000dB,5.14666171471268e+000°)
9.48418463300849e+001	(-1.13895307709762e+000dB,5.14747924835609e+000°)
9.50604793656233e+001	(-1.14320991615344e+000dB,5.14866904365132e+000°)
9.52796164023603e+001	(-1.14743802132831e+000dB,5.15022882260784e+000°)
9.54992586021387e+001	(-1.15163687633388e+000dB,5.15215628022641e+000°)
9.57194071294795e+001	(-1.15580596864649e+000dB,5.15444907199683e+000°)
9.59400631515884e+001	(-1.15994478942884e+000dB,5.15710481985485e+000°)
9.61612278383615e+001	(-1.16405283360603e+000dB,5.16012111638321e+000°)
9.63829023623921e+001	(-1.16812960003119e+000dB,5.16349551597496e+000°)
9.66050878989764e+001	(-1.17217459127848e+000dB,5.16722554511936e+000°)
9.68277856261199e+001	(-1.17618731398096e+000dB,5.17130869617668e+000°)
9.70509967245440e+001	(-1.18016727879859e+000dB,5.17574242404819e+000°)
9.72747223776915e+001	(-1.18411400030200e+000dB,5.18052416155798e+000°)
9.74989637717336e+001	(-1.18802699727273e+000dB,5.18565130009108e+000°)
9.77237220955760e+001	(-1.19190579254687e+000dB,5.19112120622295e+000°)
9.79489985408648e+001	(-1.19574991321020e+000dB,5.19693121355912e+000°)
9.81747943019933e+001	(-1.19955889056892e+000dB,5.20307862319832e+000°)
9.84011105761083e+001	(-1.20333226028907e+000dB,5.20956070618561e+000°)
9.86279485631159e+001	(-1.20706956222313e+000dB,5.21637470798700e+000°)
9.88553094656887e+001	(-1.21077034077975e+000dB,5.22351783511399e+000°)
9.90831944892716e+001	(-1.21443414470226e+000dB,5.23098727431895e+000°)
9.93116048420882e+001	(-1.21806052728737e+000dB,5.23878017600498e+000°)
9.95405417351475e+001	(-1.22164904626488e+000dB,5.24689366692250e+000°)
9.97700063822501e+001	(-1.22519926409570e+000dB,5.25532483739001e+000°)
9.99999999999948e+001	(-1.22871074769305e+000dB,5.26407075895045e+000°)
1.00230523807785e+002	(-1.23218306880135e+000dB,5.27312847008250e+000°)
1.00461579027834e+002	(-1.23561580374661e+000dB,5.28249497975190e+000°)
1.00693166885175e+002	(-1.23900853369733e+000dB,5.29216727191789e+000°)
1.00925288607663e+002	(-1.24236084457248e+000dB,5.30214230669501e+000°)
1.01157945425985e+002	(-1.24567232721650e+000dB,5.31241701097633e+000°)
1.01391138573663e+002	(-1.24894257724149e+000dB,5.32298829152880e+000°)
1.01624869287064e+002	(-1.25217119525958e+000dB,5.33385302535077e+000°)
1.01859138805406e+002	(-1.25535778688282e+000dB,5.34500806406438e+000°)
1.02093948370763e+002	(-1.25850196265068e+000dB,5.35645023701849e+000°)
1.02329299228070e+002	(-1.26160333820567e+000dB,5.36817634572072e+000°)
1.02565192625135e+002	(-1.26466153431697e+000dB,5.38018316606414e+000°)
1.02801629812642e+002	(-1.26767617679046e+000dB,5.39246745554916e+000°)
1.03038612044156e+002	(-1.27064689664554e+000dB,5.40502594173491e+000°)
1.03276140576134e+002	(-1.27357333016270e+000dB,5.41785532987377e+000°)
1.03514216667929e+002	(-1.27645511875035e+000dB,5.43095230634591e+000°)
1.03752841581796e+002	(-1.27929190919592e+000dB,5.44431352906232e+000°)
1.03992016582900e+002	(-1.28208335353806e+000dB,5.45793564008352e+000°)
1.04231742939325e+002	(-1.28482910922511e+000dB,5.47181525122916e+000°)
1.04472021922074e+002	(-1.28752883901258e+000dB,5.48594896148031e+000°)
1.04712854805084e+002	(-1.29018221109712e+000dB,5.50033334384909e+000°)
1.04954242865227e+002	(-1.29278889918428e+000dB,5.51496494929619e+000°)
1.05196187382317e+002	(-1.29534858240693e+000dB,5.52984031215276e+000°)
1.05438689639120e+002	(-1.29786094540998e+000dB,5.54495594615282e+000°)
1.05681750921360e+002	(-1.30032567840646e+000dB,5.56030834203227e+000°)
1.05925372517723e+002	(-1.30274247715943e+000dB,5.57589397586800e+000°)
1.06169555719867e+002	(-1.30511104309344e+000dB,5.59170930038581e+000°)
1.06414301822426e+002	(-1.30743108317871e+000dB,5.60775075452298e+000°)
1.06659612123020e+002	(-1.30970231009048e+000dB,5.62401475794988e+000°)
1.06905487922260e+002	(-1.31192444224973e+000dB,5.64049770837048e+000°)
1.07151930523755e+002	(-1.31409720367954e+000dB,5.65719599395338e+000°)
1.07398941234119e+002	(-1.31622032426516e+000dB,5.67410597904016e+000°)
1.07646521362978e+002	(-1.31829353956555e+000dB,5.69122401624476e+000°)
1.07894672222977e+002	(-1.32031659097307e+000dB,5.70854643845598e+000°)
1.08143395129788e+002	(-1.32228922566707e+000dB,5.72606956850786e+000°)
1.08392691402114e+002	(-1.32421119674199e+000dB,5.74378970767167e+000°)
1.08642562361701e+002	(-1.32608226305499e+000dB,5.76170314940570e+000°)
1.08893009333337e+002	(-1.32790218942615e+000dB,5.77980616662922e+000°)
1.09144033644870e+002	(-1.32967074651036e+000dB,5.79809502136763e+000°)
1.09395636627203e+002	(-1.33138771094917e+000dB,5.81656596186600e+000°)
1.09647819614312e+002	(-1.33305286528435e+000dB,5.83521522304779e+000°)
1.09900583943246e+002	(-1.33466599801919e+000dB,5.85403903217429e+000°)
1.10153930954135e+002	(-1.33622690365721e+000dB,5.87303359602117e+000°)
1.10407861990201e+002	(-1.33773538273172e+000dB,5.89219511321350e+000°)
1.10662378397761e+002	(-1.33919124168464e+000dB,5.91151977277206e+000°)
1.10917481526234e+002	(-1.34059429310352e+000dB,5.93100375290511e+000°)
1.11173172728153e+002	(-1.34194435550809e+000dB,5.95064321885886e+000°)
1.11429453359167e+002	(-1.34324125358062e+000dB,5.97043432745098e+000°)
1.11686324778050e+002	(-1.34448481802917e+000dB,5.99037322530164e+000°)
1.11943788346709e+002	(-1.34567488560125e+000dB,6.01045605163542e+000°)
1.12201845430190e+002	(-1.34681129917248e+000dB,6.03067893667468e+000°)
1.12460497396686e+002	(-1.34789390774019e+000dB,6.05103800028863e+000°)
1.12719745617545e+002	(-1.34892256640901e+000dB,6.07152935638471e+000°)
1.12979591467273e+002	(-1.34989713639672e+000dB,6.09214911253276e+000°)
1.13240036323549e+002	(-1.35081748503173e+000dB,6.11289336671214e+000°)
1.13501081567225e+002	(-1.35168348582748e+000dB,6.13375821050080e+000°)
1.13762728582337e+002	(-1.35249501844311e+000dB,6.15473973282893e+000°)
1.14024978756110e+002	(-1.35325196861747e+000dB,6.17583401413620e+000°)
1.14287833478971e+002	(-1.35395422830647e+000dB,6.19703713217234e+000°)
1.14551294144547e+002	(-1.35460169563280e+000dB,6.21834515808707e+000°)
1.14815362149682e+002	(-1.35519427491016e+000dB,6.23975415608762e+000°)
1.15080038894437e+002	(-1.35573187649993e+000dB,6.26126019352385e+000°)
1.15345325782103e+002	(-1.35621441706005e+000dB,6.28285932825284e+000°)
1.15611224219203e+002	(-1.35664181939139e+000dB,6.30454761776348e+000°)
1.15877735615506e+002	(-1.35701401240100e+000dB,6.32632111784293e+000°)
1.16144861384028e+002	(-1.35733093123918e+000dB,6.34817588169061e+000°)
1.16412602941043e+002	(-1.35759251718591e+000dB,6.37010795949105e+000°)
1.16680961706090e+002	(-1.35779871775051e+000dB,6.39211340038196e+000°)
1.16949939101980e+002	(-1.35794948654104e+000dB,6.41418825361673e+000°)
1.17219536554806e+002	(-1.35804478333414e+000dB,6.43632856891627e+000°)
1.17489755493946e+002	(-1.35808457409483e+000dB,6.45853039614681e+000°)
1.17760597352074e+002	(-1.35806883096174e+000dB,6.48078978273478e+000°)
1.18032063565166e+002	(-1.35799753211958e+000dB,6.50310278219073e+000°)
1.18304155572510e+002	(-1.35787066197916e+000dB,6.52546544463667e+000°)
1.18576874816709e+002	(-1.35768821110023e+000dB,6.54787382473112e+000°)
1.18850222743695e+002	(-1.35745017613518e+000dB,6.57032397809742e+000°)
1.19124200802731e+002	(-1.35715655981280e+000dB,6.59281196449851e+000°)
1.19398810446421e+002	(-1.35680737105561e+000dB,6.61533384535727e+000°)
1.19674053130718e+002	(-1.35640262477192e+000dB,6.63788568838655e+000°)
1.19949930314931e+002	(-1.35594234205045e+000dB,6.66046356165128e+000°)
1.20226443461734e+002	(-1.35542655003618e+000dB,6.68306353986206e+000°)
1.20503594037173e+002	(-1.35485528186124e+000dB,6.70568170399286e+000°)
1.20781383510671e+002	(-1.35422857679220e+000dB,6.72831413722817e+000°)
1.21059813355041e+002	(-1.35354648014626e+000dB,6.75095692808869e+000°)
1.21338885046491e+002	(-1.35280904309631e+000dB,6.77360617794534e+000°)
1.21618600064630e+002	(-1.35201632304783e+000dB,6.79625798435424e+000°)
1.21898959892480e+002	(-1.35116838324249e+000dB,6.81890845736776e+000°)
1.22179966016480e+002	(-1.35026529282759e+000dB,6.84155372149447e+000°)
1.22461619926498e+002	(-1.34930712712214e+000dB,6.86418989447461e+000°)
1.22743923115834e+002	(-1.34829396722084e+000dB,6.88681311093838e+000°)
1.23026877081231e+002	(-1.34722590009626e+000dB,6.90941951607628e+000°)
1.23310483322884e+002	(-1.34610301877921e+000dB,6.93200525809676e+000°)
1.23594743344444e+002	(-1.34492542204711e+000dB,6.95456649595596e+000°)
1.23879658653030e+002	(-1.34369321447263e+000dB,6.97709940640955e+000°)
1.24165230759234e+002	(-1.34240650673262e+000dB,6.99960016155115e+000°)
1.24451461177131e+002	(-1.34106541495896e+000dB,7.02206495895214e+000°)
1.24738351424287e+002	(-1.33967006131433e+000dB,7.04448999749580e+000°)
1.25025903021765e+002	(-1.33822057362854e+000dB,7.06687149144161e+000°)
1.25314117494134e+002	(-1.33671708548907e+000dB,7.08920566663813e+000°)
1.25602996369480e+002	(-1.33515973613280e+000dB,7.11148876136575e+000°)
1.25892541179409e+002	(-1.33354867065850e+000dB,7.13371702264996e+000°)
1.26182753459060e+002	(-1.33188403959555e+000dB,7.15588671641486e+000°)
1.26473634747108e+002	(-1.33016599925109e+000dB,7.17799411911097e+000°)
1.26765186585777e+002	(-1.32839471150640e+000dB,7.20003551974810e+000°)
1.27057410520847e+002	(-1.32657034382957e+000dB,7.22200722114425e+000°)
1.27350308101659e+002	(-1.32469306919113e+000dB,7.24390554332416e+000°)
1.27643880881127e+002	(-1.32276306613468e+000dB,7.26572682097931e+000°)
1.27938130415745e+002	(-1.32078051866965e+000dB,7.28746739950397e+000°)
1.28233058265595e+002	(-1.31874561622670e+000dB,7.30912364543520e+000°)
1.28528665994354e+002	(-1.31665855374952e+000dB,7.33069193786311e+000°)
1.28824955169306e+002	(-1.31451953146827e+000dB,7.35216867456206e+000°)
1.29121927361346e+002	(-1.31232875508466e+000dB,7.37355026698559e+000°)
1.29419584144991e+002	(-1.31008643558945e+000dB,7.39483314387564e+000°)
1.29717927098388e+002	(-1.30779278919735e+000dB,7.41601375464401e+000°)
1.30016957803321e+002	(-1.30544803752951e+000dB,7.43708856181029e+000°)
1.30316677845222e+002	(-1.30305240731441e+000dB,7.45805404991213e+000°)
1.30617088813176e+002	(-1.30060613054190e+000dB,7.47890671918733e+000°)
1.30918192299933e+002	(-1.29810944432648e+000dB,7.49964308951584e+000°)
1.31219989901913e+002	(-1.29556259095075e+000dB,7.52025969782512e+000°)
1.31522483219216e+002	(-1.29296581772357e+000dB,7.54075310519714e+000°)
1.31825673855633e+002	(-1.29031937706046e+000dB,7.56111988602485e+000°)
1.32129563418650e+002	(-1.28762352635534e+000dB,7.58135664052972e+000°)
1.32434153519459e+002	(-1.28487852799688e+000dB,7.60145998512983e+000°)
1.32739445772966e+002	(-1.28208464933033e+000dB,7.62142655707270e+000°)
1.33045441797801e+002	(-1.27924216255213e+000dB,7.64125301709085e+000°)
1.33352143216324e+002	(-1.27635134476755e+000dB,7.66093604456953e+000°)
1.33659551654636e+002	(-1.27341247786123e+000dB,7.68047234207917e+000°)
1.33967668742585e+002	(-1.27042584856694e+000dB,7.69985863213602e+000°)
1.34276496113778e+002	(-1.26739174827401e+000dB,7.71909166198132e+000°)
1.34586035405587e+002	(-1.26431047315835e+000dB,7.73816819848410e+000°)
1.34896288259157e+002	(-1.26118232400110e+000dB,7.75708503196798e+000°)
1.35207256319420e+002	(-1.25800760621990e+000dB,7.77583897767910e+000°)
1.35518941235095e+002	(-1.25478662984156e+000dB,7.79442686958862e+000°)
1.35831344658707e+002	(-1.25151970937500e+000dB,7.81284557122081e+000°)
1.36144468246587e+002	(-1.24820716385649e+000dB,7.83109196475677e+000°)
1.36458313658884e+002	(-1.24484931681821e+000dB,7.84916295718330e+000°)
1.36772882559577e+002	(-1.24144649608784e+000dB,7.86705548278942e+000°)
1.37088176616477e+002	(-1.23799903398691e+000dB,7.88476649747187e+000°)
1.37404197501243e+002	(-1.23450726706641e+000dB,7.90229298369735e+000°)
1.37720946889386e+002	(-1.23097153622443e+000dB,7.91963194820838e+000°)
1.38038426460280e+002	(-1.22739218656784e+000dB,7.93678042107640e+000°)
1.38356637897170e+002	(-1.22376956738774e+000dB,7.95373546212139e+000°)
1.38675582887180e+002	(-1.22010403209332e+000dB,7.97049415464194e+000°)
1.38995263121327e+002	(-1.21639593827468e+000dB,7.98705360653364e+000°)
1.39315680294522e+002	(-1.21264564755975e+000dB,8.00341095373493e+000°)
1.39636836105585e+002	(-1.20885352552616e+000dB,8.01956335992415e+000°)
1.39958732257253e+002	(-1.20501994174079e+000dB,8.03550801317698e+000°)
1.40281370456187e+002	(-1.20114526975748e+000dB,8.05124212920732e+000°)
1.40604752412983e+002	(-1.19722988696788e+000dB,8.06676295067794e+000°)
1.40928879842179e+002	(-1.19327417454587e+000dB,8.08206774911263e+000°)
1.41253754462267e+002	(-1.18927851753318e+000dB,8.09715382063501e+000°)
1.41579377995699e+002	(-1.18524330460547e+000dB,8.11201849337039e+000°)
1.41905752168900e+002	(-1.18116892820513e+000dB,8.12665912069866e+000°)
1.42232878712273e+002	(-1.17705578444149e+000dB,8.14107308310434e+000°)
1.42560759360210e+002	(-1.17290427295745e+000dB,8.15525779155501e+000°)
1.42889395851101e+002	(-1.16871479694338e+000dB,8.16921068597807e+000°)
1.43218789927345e+002	(-1.16448776310412e+000dB,8.18292923494788e+000°)
1.43548943335357e+002	(-1.16022358164296e+000dB,8.19641093350166e+000°)
1.43879857825576e+002	(-1.15592266609681e+000dB,8.20965330928326e+000°)
1.44211535152478e+002	(-1.15158543345463e+000dB,8.22265391513831e+000°)
1.44543977074584e+002	(-1.14721230389254e+000dB,8.23541033953558e+000°)
1.44877185354467e+002	(-1.14280370097117e+000dB,8.24792019421450e+000°)
1.45211161758765e+002	(-1.13836005137852e+000dB,8.26018112490986e+000°)
1.45545908058188e+002	(-1.13388178501382e+000dB,8.27219080609305e+000°)
1.45881426027526e+002	(-1.12936933490604e+000dB,8.28394694150774e+000°)
1.46217717445663e+002	(-1.12482313707178e+000dB,8.29544726839126e+000°)
1.46554784095582e+002	(-1.12024363066282e+000dB,8.30668954976968e+000°)
1.46892627764378e+002	(-1.11563125772972e+000dB,8.31767158389067e+000°)
1.47231250243263e+002	(-1.11098646327814e+000dB,8.32839119611123e+000°)
1.47570653327580e+002	(-1.10630969516701e+000dB,8.33884624437925e+000°)
1.47910838816811e+002	(-1.10160140409458e+000dB,8.34903461978814e+000°)
1.48251808514586e+002	(-1.09686204350914e+000dB,8.35895424175329e+000°)
1.48593564228691e+002	(-1.09209206967198e+000dB,8.36860306019768e+000°)
1.48936107771082e+002	(-1.08729194139767e+000dB,8.37797906146023e+000°)
1.49279440957890e+002	(-1.08246212024935e+000dB,8.38708025750600e+000°)
1.49623565609434e+002	(-1.07760307030604e+000dB,8.39590469620953e+000°)
1.49968483550228e+002	(-1.07271525820267e+000dB,8.40445045570060e+000°)
1.50314196608993e+002	(-1.06779915303141e+000dB,8.41271564666516e+000°)
1.50660706618665e+002	(-1.06285522636347e+000dB,8.42069841071403e+000°)
1.51008015416405e+002	(-1.05788395211513e+000dB,8.42839692387505e+000°)
1.51356124843611e+002	(-1.05288580655537e+000dB,8.43580939338283e+000°)
1.51705036745924e+002	(-1.04786126826937e+000dB,8.44293405660054e+000°)
1.52054752973240e+002	(-1.04281081800535e+000dB,8.44976918788035e+000°)
1.52405275379720e+002	(-1.03773493877733e+000dB,8.45631309078363e+000°)
1.52756605823798e+002	(-1.03263411570427e+000dB,8.46256410244222e+000°)
1.53108746168193e+002	(-1.02750883602194e+000dB,8.46852059311983e+000°)
1.53461698279920e+002	(-1.02235958895030e+000dB,8.47418096686463e+000°)
1.53815464030294e+002	(-1.01718686573658e+000dB,8.47954365985473e+000°)
1.54170045294946e+002	(-1.01199115961237e+000dB,8.48460713958656e+000°)
1.54525443953832e+002	(-1.00677296566394e+000dB,8.48936990922059e+000°)
1.54881661891238e+002	(-1.00153278078228e+000dB,8.49383050581735e+000°)
1.55238700995798e+002	(-9.96271103730330e-001dB,8.49798749653249e+000°)
1.55596563160498e+002	(-9.90988434983637e-001dB,8.50183948445361e+000°)
1.55955250282685e+002	(-9.85685276693602e-001dB,8.50538510529689e+000°)
1.56314764264085e+002	(-9.80362132721392e-001dB,8.50862302848717e+000°)
1.56675107010805e+002	(-9.75019508481087e-001dB,8.51155195650404e+000°)
1.57036280433345e+002	(-9.69657910941250e-001dB,8.51417062653188e+000°)
1.57398286446612e+002	(-9.64277848604446e-001dB,8.51647780808573e+000°)
1.57761126969925e+002	(-9.58879831394445e-001dB,8.51847230576674e+000°)
1.58124803927028e+002	(-9.53464370673024e-001dB,8.52015295722348e+000°)
1.58489319246101e+002	(-9.48031979117133e-001dB,8.52151863434976e+000°)
1.58854674859768e+002	(-9.42583170747920e-001dB,8.52256824217278e+000°)
1.59220872705107e+002	(-9.37118460855981e-001dB,8.52330072131162e+000°)
1.59587914723663e+002	(-9.31638365875588e-001dB,8.52371504517119e+000°)
1.59955802861457e+002	(-9.26143403484516e-001dB,8.52381022103334e+000°)
1.60324539068994e+002	(-9.20634092477511e-001dB,8.52358528938868e+000°)
1.60694125301277e+002	(-9.15110952609299e-001dB,8.52303932873225e+000°)
1.61064563517817e+002	(-9.09574504791777e-001dB,8.52217144695507e+000°)
1.61435855682638e+002	(-9.04025270792076e-001dB,8.52098078965356e+000°)
1.61808003764296e+002	(-8.98463773373548e-001dB,8.51946653482166e+000°)
1.62181009735882e+002	(-8.92890536162803e-001dB,8.51762789429369e+000°)
1.62554875575038e+002	(-8.87306083595131e-001dB,8.51546411495064e+000°)
1.62929603263962e+002	(-8.81710940860260e-001dB,8.51297447930983e+000°)
1.63305194789423e+002	(-8.76105633923655e-001dB,8.51015830192760e+000°)
1.63681652142770e+002	(-8.70490689440601e-001dB,8.50701493208552e+000°)
1.64058977319943e+002	(-8.64866634633650e-001dB,8.50354375521214e+000°)
1.64437172321482e+002	(-8.59233997398436e-001dB,8.49974418845320e+000°)
1.64816239152540e+002	(-8.53593306113777e-001dB,8.49561568475646e+000°)
1.65196179822891e+002	(-8.47945089678427e-001dB,8.49115773079781e+000°)
1.65576996346942e+002	(-8.42289877432586e-001dB,8.48636984812920e+000°)
1.65958690743745e+002	(-8.36628199057376e-001dB,8.48125159369221e+000°)
1.66341265037006e+002	(-8.30960584672731e-001dB,8.47580255628822e+000°)
1.66724721255095e+002	(-8.25287564672248e-001dB,8.47002236065753e+000°)
1.67109061431060e+002	(-8.19609669682932e-001dB,8.46391066532065e+000°)
1.67494287602633e+002	(-8.13927430539141e-001dB,8.45746716375869e+000°)
1.67880401812245e+002	(-8.08241378278874e-001dB,8.45069158349728e+000°)
1.68267406107036e+002	(-8.02552044009102e-001dB,8.44358368596742e+000°)
1.68655302538863e+002	(-7.96859958938842e-001dB,8.43614326682947e+000°)
1.69044093164315e+002	(-7.91165654297801e-001dB,8.42837015557979e+000°)
1.69433780044722e+002	(-7.85469661243812e-001dB,8.42026421875445e+000°)
1.69824365246163e+002	(-7.79772510925138e-001dB,8.41182535335149e+000°)
1.70215850839484e+002	(-7.74074734309554e-001dB,8.40305349386506e+000°)
1.70608238900301e+002	(-7.68376862281705e-001dB,8.39394860574511e+000°)
1.71001531509017e+002	(-7.62679425440616e-001dB,8.38451069088623e+000°)
1.71395730750831e+002	(-7.56982954175725e-001dB,8.37473978377251e+000°)
1.71790838715747e+002	(-7.51287978537864e-001dB,8.36463595492495e+000°)
1.72186857498589e+002	(-7.45595028215734e-001dB,8.35419930815036e+000°)
1.72583789199009e+002	(-7.39904632574528e-001dB,8.34342998025270e+000°)
1.72981635921499e+002	(-7.34217320464911e-001dB,8.33232814231569e+000°)
1.73380399775402e+002	(-7.28533620285054e-001dB,8.32089400062600e+000°)
1.73780082874926e+002	(-7.22854059887492e-001dB,8.30912779415862e+000°)
1.74180687339150e+002	(-7.17179166555027e-001dB,8.29702979512062e+000°)
1.74582215292039e+002	(-7.11509466926141e-001dB,8.28460031182811e+000°)
1.74984668862454e+002	(-7.05845486971779e-001dB,8.27183968476881e+000°)
1.75388050184164e+002	(-7.00187751998521e-001dB,8.25874828687273e+000°)
1.75792361395857e+002	(-6.94536786448536e-001dB,8.24532652775129e+000°)
1.76197604641151e+002	(-6.88893114031455e-001dB,8.23157484931816e+000°)
1.76603782068605e+002	(-6.83257257603276e-001dB,8.21749372504799e+000°)
1.77010895831730e+002	(-6.77629739099131e-001dB,8.20308366403889e+000°)
1.77418948089005e+002	(-6.72011079475237e-001dB,8.18834521002436e+000°)
1.77827941003880e+002	(-6.66401798802111e-001dB,8.17327893490016e+000°)
1.78237876744797e+002	(-6.60802415996394e-001dB,8.15788545119109e+000°)
1.78648757485193e+002	(-6.55213448968832e-001dB,8.14216539851385e+000°)
1.79060585403517e+002	(-6.49635414505009e-001dB,8.12611945143869e+000°)
1.79473362683241e+002	(-6.44068828177431e-001dB,8.10974831966328e+000°)
1.79887091512867e+002	(-6.38514204379416e-001dB,8.09305274298306e+000°)
1.80301774085945e+002	(-6.32972056226949e-001dB,8.07603349649211e+000°)
1.80717412601081e+002	(-6.27442895555628e-001dB,8.05869138552700e+000°)
1.81134009261948e+002	(-6.21927232837498e-001dB,8.04102725028657e+000°)
1.81551566277301e+002	(-6.16425577146440e-001dB,8.02304196311400e+000°)
1.81970085860986e+002	(-6.10938436127199e-001dB,8.00473642844452e+000°)
1.82389570231951e+002	(-6.05466315948959e-001dB,7.98611158332869e+000°)
1.82810021614262e+002	(-6.00009721232744e-001dB,7.96716839793128e+000°)
1.83231442237109e+002	(-5.94569155047936e-001dB,7.94790787374288e+000°)
1.83653834334822e+002	(-5.89145118850547e-001dB,7.92833104556428e+000°)
1.84077200146883e+002	(-5.83738112403067e-001dB,7.90843897994664e+000°)
1.84501541917935e+002	(-5.78348633844892e-001dB,7.88823277377816e+000°)
1.84926861897795e+002	(-5.72977179454603e-001dB,7.86771355904382e+000°)
1.85353162341468e+002	(-5.67624243849974e-001dB,7.84688249566828e+000°)
1.85780445509157e+002	(-5.62290319712652e-001dB,7.82574077917495e+000°)
1.86208713666274e+002	(-5.56975897851305e-001dB,7.80428963517215e+000°)
1.86637969083454e+002	(-5.51681467238510e-001dB,7.78253031880768e+000°)
1.87068214036567e+002	(-5.46407514807490e-001dB,7.76046411897728e+000°)
1.87499450806729e+002	(-5.41154525475761e-001dB,7.73809235601097e+000°)
1.87931681680314e+002	(-5.35922982164572e-001dB,7.71541637936733e+000°)
1.88364908948967e+002	(-5.30713365651273e-001dB,7.69243757160361e+000°)
1.88799134909616e+002	(-5.25526154592009e-001dB,7.66915734520337e+000°)
1.89234361864485e+002	(-5.20361825466943e-001dB,7.64557714313515e+000°)
1.89670592121102e+002	(-5.15220852541197e-001dB,7.62169843855403e+000°)
1.90107827992317e+002	(-5.10103707772863e-001dB,7.59752273736882e+000°)
1.90546071796312e+002	(-5.05010860841758e-001dB,7.57305157422692e+000°)
1.90985325856611e+002	(-4.99942779069699e-001dB,7.54828651393992e+000°)
1.91425592502095e+002	(-4.94899927360081e-001dB,7.52322915263522e+000°)
1.91866874067016e+002	(-4.89882768235483e-001dB,7.49788111406239e+000°)
1.92309172891003e+002	(-4.84891761688936e-001dB,7.47224405358124e+000°)
1.92752491319080e+002	(-4.79927365179249e-001dB,7.44631965791996e+000°)
1.93196831701679e+002	(-4.74990033635124e-001dB,7.42010963944632e+000°)
1.93642196394647e+002	(-4.70080219370397e-001dB,7.39361574311659e+000°)
1.94088587759264e+002	(-4.65198372040311e-001dB,7.36683974129654e+000°)
1.94536008162253e+002	(-4.60344938632707e-001dB,7.33978343585961e+000°)
1.94984459975791e+002	(-4.55520363356250e-001dB,7.31244865903955e+000°)
1.95433945577526e+002	(-4.50725087694619e-001dB,7.28483726980900e+000°)
1.95884467350585e+002	(-4.45959550284907e-001dB,7.25695115733738e+000°)
1.96336027683591e+002	(-4.41224186938729e-001dB,7.22879223764476e+000°)
1.96788628970671e+002	(-4.36519430511750e-001dB,7.20036245734723e+000°)
1.97242273611472e+002	(-4.31845710990250e-001dB,7.17166378922755e+000°)
1.97696964011172e+002	(-4.27203455364978e-001dB,7.14269823340346e+000°)
1.98152702580496e+002	(-4.22593087548007e-001dB,7.11346782112199e+000°)
1.98609491735723e+002	(-4.18015028459785e-001dB,7.08397460805420e+000°)
1.99067333898705e+002	(-4.13469695895543e-001dB,7.05422067849404e+000°)
1.99526231496874e+002	(-4.08957504481645e-001dB,7.02420814503074e+000°)
1.99986186963260e+002	(-4.04478865737906e-001dB,6.99393914401149e+000°)
2.00447202736502e+002	(-4.00034187858152e-001dB,6.96341584312476e+000°)
2.00909281260859e+002	(-3.95623875880374e-001dB,6.93264043294757e+000°)
2.01372424986225e+002	(-3.91248331463972e-001dB,6.90161513252862e+000°)
2.01836636368142e+002	(-3.86907952945093e-001dB,6.87034218788499e+000°)
2.02301917867813e+002	(-3.82603135316892e-001dB,6.83882386916224e+000°)
2.02768271952114e+002	(-3.78334270134281e-001dB,6.80706247289648e+000°)
