time	V(out)
7.305722768456866e-03	2.125461e+01
7.321347768456866e-03	2.038202e+01
7.336972768456866e-03	1.931248e+01
7.352597768456866e-03	1.805629e+01
7.368222768456867e-03	1.662551e+01
7.383847768456867e-03	1.503391e+01
7.399472768456867e-03	1.329684e+01
7.415097768456867e-03	1.143109e+01
7.430722768456867e-03	9.454611e+00
7.446347768456867e-03	7.386420e+00
7.461972768456867e-03	5.246435e+00
7.477597768456867e-03	3.055263e+00
7.493222768456867e-03	8.340061e-01
7.508847768456867e-03	-1.395944e+00
7.524472768456867e-03	-3.613111e+00
7.540097768456867e-03	-5.796142e+00
7.555722768456867e-03	-7.924012e+00
7.571347768456867e-03	-9.976227e+00
7.586972768456867e-03	-1.193302e+01
7.602597768456867e-03	-1.377552e+01
7.618222768456867e-03	-1.548599e+01
7.633847768456867e-03	-1.704800e+01
7.649472768456867e-03	-1.844654e+01
7.665097768456867e-03	-1.966811e+01
7.680722768456867e-03	-2.070092e+01
7.696347768456867e-03	-2.153503e+01
7.711972768456867e-03	-2.216241e+01
7.727597768456867e-03	-2.257701e+01
7.743222768456867e-03	-2.277483e+01
7.758847768456867e-03	-2.275399e+01
7.774472768456867e-03	-2.251467e+01
7.790097768456867e-03	-2.205918e+01
7.805722768456867e-03	-2.139190e+01
7.821347768456867e-03	-2.051927e+01
7.836972768456867e-03	-1.944968e+01
7.852597768456867e-03	-1.819344e+01
7.868222768456867e-03	-1.676263e+01
7.883847768456867e-03	-1.517099e+01
7.899472768456867e-03	-1.343388e+01
7.915097768456867e-03	-1.156809e+01
7.930722768456867e-03	-9.591578e+00
7.946347768456867e-03	-7.523354e+00
7.961972768456867e-03	-5.383335e+00
7.977597768456867e-03	-3.192130e+00
7.993222768456867e-03	-9.708420e-01
8.008847768456867e-03	1.259139e+00
8.024472768456867e-03	3.476335e+00
8.040097768456867e-03	5.659396e+00
8.055722768456867e-03	7.787294e+00
8.071347768456867e-03	9.839538e+00
8.086972768456867e-03	1.179636e+01
8.102597768456867e-03	1.363889e+01
8.118222768456867e-03	1.534938e+01
8.133847768456867e-03	1.692605e+01
8.143998923750541e-03	1.786065e+01
8.156247107045569e-03	1.887254e+01
8.171553623261484e-03	1.998280e+01
8.187178623261484e-03	2.093368e+01
8.202803623261484e-03	2.168327e+01
8.218428623261484e-03	2.222338e+01
8.234053623261484e-03	2.254882e+01
8.249678623261484e-03	2.265793e+01
8.264880550084411e-03	2.255260e+01
8.280505550084411e-03	2.222799e+01
8.296130550084411e-03	2.169014e+01
8.311755550084411e-03	2.094275e+01
8.327380550084411e-03	1.999301e+01
8.343005550084411e-03	1.885008e+01
8.358630550084411e-03	1.752496e+01
8.374255550084411e-03	1.603037e+01
8.389880550084411e-03	1.438347e+01
8.404216714476767e-03	1.274695e+01
8.419841714476767e-03	1.084297e+01
8.435466714476767e-03	8.836594e+00
8.451091714476767e-03	6.744464e+00
8.466716714476767e-03	4.586733e+00
8.482341714476767e-03	2.384178e+00
8.497966714476767e-03	1.580123e-01
8.513591714476767e-03	-2.070326e+00
8.529216714476767e-03	-4.279375e+00
8.544841714476767e-03	-6.447860e+00
8.560466714476767e-03	-8.554897e+00
8.576091714476767e-03	-1.058019e+01
8.591716714476767e-03	-1.250423e+01
8.607341714476767e-03	-1.430847e+01
8.622966714476767e-03	-1.597554e+01
8.638591714476767e-03	-1.748944e+01
8.654216714476767e-03	-1.883560e+01
8.669841714476767e-03	-2.000102e+01
8.685466714476767e-03	-2.097447e+01
8.701091714476767e-03	-2.174657e+01
8.716716714476767e-03	-2.230989e+01
8.732341714476767e-03	-2.265900e+01
8.747966714476767e-03	-2.279054e+01
8.763591714476767e-03	-2.270325e+01
8.779216714476767e-03	-2.239795e+01
8.794841714476767e-03	-2.187761e+01
8.810466714476767e-03	-2.114721e+01
8.826091714476767e-03	-2.021380e+01
8.841716714476767e-03	-1.908637e+01
8.857341714476767e-03	-1.777578e+01
8.872966714476767e-03	-1.629461e+01
8.888591714476767e-03	-1.465711e+01
8.904216714476767e-03	-1.287910e+01
8.919841714476767e-03	-1.097774e+01
8.935466714476767e-03	-8.971328e+00
8.951091714476767e-03	-6.879165e+00
8.966716714476767e-03	-4.721400e+00
8.982341714476767e-03	-2.518814e+00
8.997966714476767e-03	-2.926176e-01
9.013591714476767e-03	1.935750e+00
9.029216714476767e-03	4.144828e+00
9.044841714476767e-03	6.313343e+00
9.060466714476767e-03	8.420409e+00
9.076091714476767e-03	1.044573e+01
9.091716714476767e-03	1.236980e+01
9.107341714476767e-03	1.417406e+01
9.122966714476767e-03	1.584115e+01
9.138591714476767e-03	1.736967e+01
9.148892218901897e-03	1.828371e+01
9.161047047131483e-03	1.924386e+01
9.176672047131483e-03	2.031649e+01
9.192297047131483e-03	2.120300e+01
9.207922047131483e-03	2.188466e+01
9.223547047131483e-03	2.235493e+01
9.239172047131483e-03	2.260926e+01
9.254797047131483e-03	2.264521e+01
9.270422047131483e-03	2.246243e+01
9.286047047131483e-03	2.206269e+01
9.301672047131483e-03	2.144982e+01
9.317297047131483e-03	2.062974e+01
9.332922047131483e-03	1.961035e+01
9.348547047131483e-03	1.840145e+01
9.364172047131483e-03	1.701468e+01
9.379797047131483e-03	1.546702e+01
9.393843922651265e-03	1.394672e+01
9.408059485148609e-03	1.229135e+01
9.423684485148609e-03	1.035964e+01
9.439309485148609e-03	8.330347e+00
9.454934485148609e-03	6.220188e+00
9.470559485148609e-03	4.049486e+00
9.486184485148609e-03	1.839145e+00
9.501809485148609e-03	-3.895473e-01
9.517434485148609e-03	-2.615128e+00
9.533059485148609e-03	-4.816163e+00
9.548684485148609e-03	-6.971453e+00
9.564309485148609e-03	-9.060242e+00
9.579934485148609e-03	-1.106241e+01
9.595559485148609e-03	-1.295867e+01
9.611184485148609e-03	-1.473073e+01
9.626809485148609e-03	-1.636156e+01
9.642434485148609e-03	-1.783550e+01
9.658059485148609e-03	-1.913835e+01
9.673684485148609e-03	-2.025753e+01
9.689309485148609e-03	-2.118225e+01
9.704934485148609e-03	-2.190362e+01
9.720559485148609e-03	-2.241468e+01
9.736184485148609e-03	-2.271052e+01
9.751809485148609e-03	-2.278828e+01
9.767434485148609e-03	-2.264721e+01
9.783059485148609e-03	-2.228867e+01
9.798684485148609e-03	-2.171612e+01
9.814309485148609e-03	-2.093507e+01
9.829934485148609e-03	-1.995304e+01
9.845559485148609e-03	-1.877949e+01
9.861184485148609e-03	-1.742571e+01
9.876809485148609e-03	-1.590471e+01
9.892434485148609e-03	-1.423112e+01
9.908059485148609e-03	-1.242114e+01
9.923684485148609e-03	-1.049221e+01
9.939309485148609e-03	-8.462883e+00
9.954934485148609e-03	-6.352691e+00
9.970559485148609e-03	-4.181957e+00
9.986184485148609e-03	-1.971585e+00
1.000180948514861e-02	2.571374e-01
1.001743448514861e-02	2.482747e+00
1.003305948514861e-02	4.683810e+00
1.004868448514861e-02	6.839129e+00
1.006430948514861e-02	8.927946e+00
1.007993448514861e-02	1.093014e+01
1.009555948514861e-02	1.282642e+01
1.011118448514861e-02	1.459851e+01
1.012680948514861e-02	1.623499e+01
1.014025643814635e-02	1.752412e+01
1.015147921841428e-02	1.849839e+01
1.016389486206916e-02	1.945582e+01
1.017951986206916e-02	2.049406e+01
1.019514486206916e-02	2.134381e+01
1.021076986206916e-02	2.198737e+01
1.022639486206916e-02	2.241856e+01
1.024201986206916e-02	2.263321e+01
1.025764486206916e-02	2.262926e+01
1.027326986206916e-02	2.240674e+01
1.028889486206916e-02	2.196781e+01
1.030451986206916e-02	2.131668e+01
1.032014486206916e-02	2.045962e+01
1.033576986206916e-02	1.940490e+01
1.035139486206916e-02	1.816267e+01
1.036701986206916e-02	1.674487e+01
1.038264486206916e-02	1.516512e+01
1.039826986206916e-02	1.343929e+01
1.041358264151744e-02	1.162105e+01
1.042920764151744e-02	9.653892e+00
1.044483264151744e-02	7.593735e+00
1.046045764151744e-02	5.459818e+00
1.047608264151744e-02	3.272691e+00
1.049170764151744e-02	1.053417e+00
1.050733264151744e-02	-1.176631e+00
1.052295764151744e-02	-3.395977e+00
1.053858264151744e-02	-5.583246e+00
1.055420764151744e-02	-7.717373e+00
