time	V(out)
Step Information: G=10m  (Run: 1/21)
1.539788053980126e-003	8.788248e-002
1.559319303980125e-003	1.293849e-001
1.578850553980125e-003	1.689412e-001
1.598381803980125e-003	2.059565e-001
1.617913053980124e-003	2.398741e-001
1.637444303980124e-003	2.701837e-001
1.656975553980123e-003	2.964294e-001
1.676506803980123e-003	3.182166e-001
1.696038053980122e-003	3.352176e-001
1.715569303980122e-003	3.471765e-001
1.735100553980122e-003	3.539136e-001
1.754631803980121e-003	3.553275e-001
1.774163053980121e-003	3.513969e-001
1.793694303980120e-003	3.421811e-001
1.813225553980120e-003	3.278185e-001
1.832756803980120e-003	3.085251e-001
1.852288053980119e-003	2.845913e-001
1.871819303980119e-003	2.563770e-001
1.891350553980118e-003	2.243065e-001
1.910881803980118e-003	1.888622e-001
1.930413053980117e-003	1.505773e-001
1.949944303980117e-003	1.100276e-001
1.969475553980117e-003	6.782291e-002
1.989006803980116e-003	2.459813e-002
2.013420866480116e-003	-2.987628e-002
2.032952116480115e-003	-7.301171e-002
2.052483366480115e-003	-1.150490e-001
2.072014616480114e-003	-1.553558e-001
2.091545866480114e-003	-1.933260e-001
2.111077116480114e-003	-2.283883e-001
2.130608366480113e-003	-2.600154e-001
2.150139616480113e-003	-2.877317e-001
2.169670866480112e-003	-3.111202e-001
2.189202116480112e-003	-3.298292e-001
2.208733366480112e-003	-3.435773e-001
2.228264616480111e-003	-3.521576e-001
2.247795866480111e-003	-3.554412e-001
2.267327116480110e-003	-3.533786e-001
2.286858366480110e-003	-3.460008e-001
2.306389616480109e-003	-3.334189e-001
2.325920866480109e-003	-3.158220e-001
2.345452116480109e-003	-2.934749e-001
2.364983366480108e-003	-2.667136e-001
2.384514616480108e-003	-2.359408e-001
2.404045866480107e-003	-2.016191e-001
2.423577116480107e-003	-1.642649e-001
2.443108366480107e-003	-1.244401e-001
2.462639616480106e-003	-8.274350e-002
2.482170866480106e-003	-3.980238e-002
2.496819303980105e-003	-7.167918e-003
2.511467741480105e-003	2.552722e-002
2.530998991480105e-003	6.873698e-002
2.550530241480104e-003	1.109129e-001
2.570061491480104e-003	1.514205e-001
2.589592741480103e-003	1.896507e-001
2.609123991480103e-003	2.250283e-001
2.628655241480103e-003	2.570213e-001
2.648186491480102e-003	2.851484e-001
2.667717741480102e-003	3.089867e-001
2.687248991480101e-003	3.281775e-001
2.706780241480101e-003	3.424322e-001
2.726311491480101e-003	3.515365e-001
2.745842741480100e-003	3.553532e-001
2.765373991480100e-003	3.538252e-001
2.784905241480099e-003	3.469752e-001
2.804436491480099e-003	3.349065e-001
2.823967741480098e-003	3.178004e-001
2.843498991480098e-003	2.959144e-001
2.863030241480098e-003	2.695774e-001
2.882561491480097e-003	2.391858e-001
2.902092741480097e-003	2.051967e-001
2.921623991480096e-003	1.681211e-001
2.941155241480096e-003	1.285169e-001
2.960686491480096e-003	8.697969e-002
2.980217741480095e-003	4.413419e-002
2.999748991480095e-003	6.248804e-004
3.019280241480094e-003	-4.289383e-002
3.038811491480094e-003	-8.576737e-002
3.058342741480093e-003	-1.273509e-001
3.077873991480093e-003	-1.670189e-001
3.097405241480093e-003	-2.041749e-001
3.116936491480092e-003	-2.382598e-001
3.136467741480092e-003	-2.687611e-001
3.155998991480091e-003	-2.952200e-001
3.175530241480091e-003	-3.172385e-001
3.195061491480091e-003	-3.344854e-001
3.214592741480090e-003	-3.467014e-001
3.234123991480090e-003	-3.537027e-001
3.253655241480089e-003	-3.553839e-001
3.273186491480089e-003	-3.517198e-001
3.292717741480088e-003	-3.427655e-001
3.312248991480088e-003	-3.286558e-001
3.331780241480088e-003	-3.096027e-001
3.351311491480087e-003	-2.858929e-001
3.370842741480087e-003	-2.578831e-001
3.390373991480086e-003	-2.259944e-001
3.409905241480086e-003	-1.907065e-001
3.429436491480086e-003	-1.525503e-001
3.448967741480085e-003	-1.120996e-001
3.468498991480085e-003	-6.996273e-002
3.488030241480084e-003	-2.677360e-002
3.512444303980084e-003	2.770227e-002
3.531975553980083e-003	7.087568e-002
3.551506803980083e-003	1.129831e-001
3.571038053980083e-003	1.533911e-001
3.590569303980082e-003	1.914919e-001
3.610100553980082e-003	2.267126e-001
3.629631803980081e-003	2.585232e-001
3.649163053980081e-003	2.864455e-001
3.668694303980080e-003	3.100593e-001
3.688225553980080e-003	3.290096e-001
3.707756803980080e-003	3.430112e-001
3.727288053980079e-003	3.518537e-001
3.746819303980079e-003	3.554039e-001
3.766350553980078e-003	3.536085e-001
3.785881803980078e-003	3.464946e-001
3.805413053980078e-003	3.341690e-001
3.824944303980077e-003	3.168172e-001
3.844475553980077e-003	2.947002e-001
3.864006803980076e-003	2.681506e-001
3.883538053980076e-003	2.375678e-001
3.903069303980075e-003	2.034117e-001
3.922600553980075e-003	1.661962e-001
3.942131803980075e-003	1.264809e-001
3.961663053980075e-003	8.486319e-002
3.981194303980074e-003	4.196908e-002
4.000725553980074e-003	-1.556289e-003
4.020256803980073e-003	-4.505825e-002
4.039788053980073e-003	-8.788248e-002
4.059319303980073e-003	-1.293849e-001
4.078850553980072e-003	-1.689412e-001
4.098381803980072e-003	-2.059565e-001
4.117913053980071e-003	-2.398741e-001
4.137444303980071e-003	-2.701837e-001
4.156975553980070e-003	-2.964294e-001
4.176506803980070e-003	-3.182166e-001
4.196038053980070e-003	-3.352176e-001
4.215569303980069e-003	-3.471765e-001
4.235100553980069e-003	-3.539136e-001
4.254631803980068e-003	-3.553275e-001
4.274163053980068e-003	-3.513969e-001
4.293694303980068e-003	-3.421811e-001
4.313225553980067e-003	-3.278185e-001
4.332756803980067e-003	-3.085251e-001
4.352288053980066e-003	-2.845913e-001
4.371819303980066e-003	-2.563770e-001
4.391350553980065e-003	-2.243065e-001
4.410881803980065e-003	-1.888622e-001
4.430413053980065e-003	-1.505773e-001
4.449944303980064e-003	-1.100276e-001
4.469475553980064e-003	-6.782291e-002
4.489006803980063e-003	-2.459813e-002
4.513420866480063e-003	2.987628e-002
4.532952116480062e-003	7.301171e-002
4.552483366480062e-003	1.150490e-001
4.572014616480062e-003	1.553558e-001
4.591545866480061e-003	1.933260e-001
4.611077116480061e-003	2.283883e-001
4.630608366480060e-003	2.600154e-001
4.650139616480060e-003	2.877317e-001
4.669670866480060e-003	3.111202e-001
4.689202116480059e-003	3.298292e-001
4.708733366480059e-003	3.435773e-001
4.728264616480058e-003	3.521576e-001
4.747795866480058e-003	3.554412e-001
4.767327116480057e-003	3.533786e-001
4.786858366480057e-003	3.460008e-001
4.806389616480057e-003	3.334189e-001
4.825920866480056e-003	3.158220e-001
4.845452116480056e-003	2.934749e-001
4.864983366480055e-003	2.667136e-001
4.884514616480055e-003	2.359408e-001
4.904045866480055e-003	2.016191e-001
4.923577116480054e-003	1.642649e-001
4.943108366480054e-003	1.244401e-001
4.962639616480053e-003	8.274350e-002
4.982170866480053e-003	3.980238e-002
4.996819303980053e-003	7.168310e-003
5.000000000000000e-003	6.425680e-005
Step Information: G=710m  (Run: 15/21)
0.000000000000000e+000	0.000000e+000
8.222780068515878e-009	-5.166083e-007
1.875947772761410e-008	-4.808202e-006
3.469194635056994e-008	-2.018764e-005
1.945734254898740e-007	-3.082992e-004
1.662507282736213e-005	-3.063851e-002
3.615632282736213e-005	-6.624210e-002
5.568757282736212e-005	-1.008493e-001
7.521882282736212e-005	-1.339397e-001
9.475007282736214e-005	-1.650155e-001
1.142813228273622e-004	-1.936093e-001
1.338125728273622e-004	-2.192911e-001
1.533438228273622e-004	-2.416745e-001
1.728750728273622e-004	-2.604229e-001
1.924063228273622e-004	-2.752543e-001
2.119375728273623e-004	-2.859456e-001
2.314688228273623e-004	-2.923360e-001
2.510000728273623e-004	-2.943294e-001
2.705313228273623e-004	-2.918959e-001
2.900625728273623e-004	-2.850719e-001
3.095938228273623e-004	-2.739602e-001
3.291250728273624e-004	-2.587279e-001
3.486563228273624e-004	-2.396041e-001
3.681875728273624e-004	-2.168764e-001
3.877188228273624e-004	-1.908866e-001
4.072500728273624e-004	-1.620258e-001
4.267813228273624e-004	-1.307280e-001
4.463125728273625e-004	-9.746385e-002
4.658438228273625e-004	-6.273378e-002
4.853750728273625e-004	-2.706014e-002
5.000235103273625e-004	-8.162284e-006
5.195547603273625e-004	3.602163e-002
5.390860103273625e-004	7.150963e-002
5.586172603273625e-004	1.059221e-001
5.781485103273625e-004	1.387413e-001
5.976797603273625e-004	1.694738e-001
6.172110103273626e-004	1.976572e-001
6.367422603273626e-004	2.228677e-001
6.562735103273626e-004	2.447260e-001
6.758047603273626e-004	2.629034e-001
6.953360103273626e-004	2.771266e-001
7.148672603273626e-004	2.871814e-001
7.343985103273627e-004	2.929168e-001
7.539297603273627e-004	2.942465e-001
7.734610103273627e-004	2.911504e-001
7.929922603273627e-004	2.836751e-001
8.125235103273627e-004	2.719331e-001
8.320547603273627e-004	2.561010e-001
8.515860103273628e-004	2.364169e-001
8.711172603273628e-004	2.131768e-001
8.906485103273628e-004	1.867304e-001
9.101797603273628e-004	1.574754e-001
9.297110103273628e-004	1.258518e-001
9.492422603273629e-004	9.233524e-002
9.687735103273629e-004	5.742990e-002
9.883047603273627e-004	2.166076e-002
1.012718822827362e-003	-2.344519e-002
1.032250072827362e-003	-5.918412e-002
1.051781322827361e-003	-9.403287e-002
1.071312572827361e-003	-1.274673e-001
1.090843822827361e-003	-1.589845e-001
1.110375072827360e-003	-1.881104e-001
1.129906322827360e-003	-2.144069e-001
1.149437572827359e-003	-2.374786e-001
1.168968822827359e-003	-2.569784e-001
1.188500072827358e-003	-2.726129e-001
1.208031322827358e-003	-2.841471e-001
1.227562572827358e-003	-2.914076e-001
1.247093822827357e-003	-2.942849e-001
1.266625072827357e-003	-2.927359e-001
1.286156322827356e-003	-2.867839e-001
1.305687572827356e-003	-2.765185e-001
1.325218822827356e-003	-2.620938e-001
1.344750072827355e-003	-2.437271e-001
1.364281322827355e-003	-2.216945e-001
1.383812572827354e-003	-1.963274e-001
1.403343822827354e-003	-1.680074e-001
1.422875072827353e-003	-1.371604e-001
1.442406322827353e-003	-1.042503e-001
1.461937572827353e-003	-6.977225e-002
1.481468822827352e-003	-3.424474e-002
1.496117260327352e-003	-7.231500e-003
1.510765697827352e-003	1.984296e-002
1.530296947827351e-003	5.564149e-002
1.549828197827351e-003	9.060313e-002
1.569359447827350e-003	1.242020e-001
1.588890697827350e-003	1.559328e-001
1.608421947827349e-003	1.853182e-001
1.627953197827349e-003	2.119162e-001
1.647484447827349e-003	2.353268e-001
1.667015697827348e-003	2.551979e-001
1.686546947827348e-003	2.712306e-001
1.706078197827347e-003	2.831837e-001
1.725609447827347e-003	2.908775e-001
1.745140697827347e-003	2.941962e-001
1.764671947827346e-003	2.930899e-001
1.784203197827346e-003	2.875752e-001
1.803734447827345e-003	2.777352e-001
1.823265697827345e-003	2.637178e-001
1.842796947827344e-003	2.457338e-001
1.862328197827344e-003	2.240537e-001
1.881859447827344e-003	1.990037e-001
1.901390697827343e-003	1.709605e-001
1.920921947827343e-003	1.403458e-001
1.940453197827342e-003	1.076203e-001
1.959984447827342e-003	7.327599e-002
1.979515697827342e-003	3.782957e-002
1.999046947827341e-003	1.814167e-003
2.013695385327341e-003	-2.524501e-002
2.033226635327341e-003	-6.095212e-002
2.052757885327340e-003	-9.574246e-002
2.072289135327340e-003	-1.290927e-001
2.091820385327339e-003	-1.605013e-001
2.111351635327339e-003	-1.894958e-001
2.130882885327339e-003	-2.156402e-001
2.150414135327338e-003	-2.385411e-001
2.169945385327338e-003	-2.578541e-001
2.189476635327337e-003	-2.732887e-001
2.209007885327337e-003	-2.846128e-001
2.228539135327336e-003	-2.916561e-001
2.248070385327336e-003	-2.943127e-001
2.267601635327336e-003	-2.925424e-001
2.287132885327335e-003	-2.863721e-001
2.306664135327335e-003	-2.758944e-001
2.326195385327334e-003	-2.612671e-001
2.345726635327334e-003	-2.427100e-001
2.365257885327334e-003	-2.205024e-001
2.384789135327333e-003	-1.949782e-001
2.404320385327333e-003	-1.665214e-001
2.423851635327332e-003	-1.355599e-001
2.443382885327332e-003	-1.025594e-001
2.462914135327331e-003	-6.801641e-002
2.482445385327331e-003	-3.245036e-002
2.497093822827331e-003	-5.425904e-003
2.511742260327330e-003	2.164448e-002
2.531273510327330e-003	5.741389e-002
2.550804760327330e-003	9.231974e-002
